feature,sensor_0_avg,wind_speed_3_avg,wind_speed_4_avg,wind_speed_3_max,wind_speed_3_min,wind_speed_3_std,sensor_6_avg,sensor_7_avg,sensor_8_avg,sensor_9_avg,sensor_10_avg,sensor_11_avg,sensor_12_avg,sensor_13_avg,sensor_14_avg,sensor_15_avg,sensor_16_avg,sensor_17_avg,sensor_18_avg,sensor_18_max,sensor_18_min,sensor_18_std,sensor_19_avg,sensor_20_avg,sensor_21_avg,sensor_22_avg,sensor_23_avg,sensor_24_avg,sensor_25_avg,sensor_26_avg,reactive_power_27_avg,reactive_power_27_max,reactive_power_27_min,reactive_power_27_std,reactive_power_28_avg,reactive_power_28_max,reactive_power_28_min,reactive_power_28_std,power_29_avg,power_29_max,power_29_min,power_29_std,power_30_avg,power_30_max,power_30_min,power_30_std,sensor_31_avg,sensor_31_max,sensor_31_min,sensor_31_std,sensor_32_avg,sensor_33_avg,sensor_34_avg,sensor_35_avg,sensor_36_avg,sensor_37_avg,sensor_38_avg,sensor_39_avg,sensor_40_avg,sensor_41_avg,sensor_43_avg,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_50,sensor_51,sensor_52_avg,sensor_52_max,sensor_52_min,sensor_52_std,sensor_53_avg,sensor_1_avg_sin,sensor_1_avg_cos,sensor_2_avg_sin,sensor_2_avg_cos,sensor_5_avg_sin,sensor_5_avg_cos,sensor_5_max_sin,sensor_5_max_cos,sensor_5_min_sin,sensor_5_min_cos,sensor_5_std_sin,sensor_5_std_cos,sensor_42_avg_sin,sensor_42_avg_cos,yaw_misalignment_abs,label
sensor_10_avg,0.5903764427800604,0.6806471981082025,0.6737116548164401,0.6222845093431424,0.5516573324964986,0.6226989199574112,0.6008452647303691,0.8488269461582043,0.7219012293849739,0.8456548016011726,1.0,0.7543231291695615,0.6887875422391148,0.7940813218897936,0.7665968567343255,0.7585851227051145,0.7620829043037952,0.760380324994607,0.6941479656469086,0.6857209616208745,0.6567445745743972,0.18698862517969053,0.8432012469782398,0.8622923792593598,0.9419363169759282,0.375972729537567,0.7105492302885418,0.7091468550226965,0.709989004206795,0.0024274189179529795,0.43345061394197093,0.5038491745495693,0.44830616317449956,0.4131120399077104,-0.4676534942029864,-0.4778419295046646,-0.5657121365800691,0.37871026652432865,0.6751823139517336,0.6638152090741098,0.6202933705342057,0.4703739771113329,0.6502909381135493,0.6500818887414546,0.5582888017653774,0.5270462108716153,-0.6838051512847514,-0.5520717250703449,-0.6079296036320575,0.17428904230621106,0.02157484771677709,-0.12663052967149308,0.4183318709648486,0.9146217554061964,0.9041317801879487,0.9086539222079872,0.4861216554223062,0.5622830972663394,0.5654711669636487,0.47249023434795023,0.7410146639461969,0.5362357307873946,0.6913419284754849,,0.46325068562652727,-0.6650197158059539,,0.6503070547085932,-0.6838521159529277,0.6953560886295287,0.6856977467083386,0.662315107104862,0.15008854353698195,0.5633252932913846,0.3096967362212322,-0.13360978130538095,-0.013207037736274331,0.2974500974135822,-0.395836170519721,0.4275794371396473,-0.33166862491096755,0.3351597671203862,-0.4491253725304491,0.39950109762920377,0.5110983316064053,-0.5110983316064053,0.3320124982376751,-0.18183529324227238,-0.29745011582617664,0.06982440508597584
sensor_11_avg,0.2828273211476147,0.893244674659325,0.8923002048675878,0.8310763870697863,0.6960636688868248,0.81669940001974,0.31981476986158,0.7746565585675131,0.881428981844698,0.7775168423811067,0.7543231291695615,1.0,0.9353464212030745,0.8842804079795284,0.885317150146126,0.9464276618944399,0.9486834684341938,0.9478581043199019,0.9337411199381509,0.9230327669606195,0.8905776424266186,0.3087299902279852,0.7702403205925785,0.872414097993462,0.8478486313723426,0.6550976155059661,0.9400242765663804,0.939835623825036,0.9398751685655284,0.00039512432121119665,0.6774934461690868,0.6961256707082798,0.7227555215685167,0.3850178301890732,-0.7306878452416505,-0.7629692369429808,-0.7617957027061751,0.30536190374752753,0.8913124836765312,0.8839298229116215,0.8535292799770278,0.6929501958696986,0.8966713342352424,0.8986989887924494,0.8145624631700091,0.757469990482781,-0.9182548494705439,-0.8125465847202008,-0.7310669619005205,0.14736184251314052,0.01101790098038697,-0.21038788988245644,0.5290529133019277,0.8767600173676693,0.8760058222994966,0.8619610364287349,0.532414341605586,0.6279115248311267,0.6002098742540877,0.3258832795439899,0.519834935715729,0.7399373911542407,0.9317177080955882,,0.6541703927748185,-0.9107846287256474,,0.896734501268547,-0.918260366994321,0.932715072155428,0.9223527999749072,0.8936696145551654,0.2616965427884548,0.26509491274477254,0.38083901098888384,-0.14539367631809705,-0.02193385772018007,0.36258831884753295,-0.6303094506871666,0.47917838108777944,-0.5432905355744173,0.5015627218091482,-0.6808415464654047,0.36738069353361125,0.514380926273172,-0.514380926273172,0.40384246314257594,-0.20358283070769834,-0.3625883246369137,-0.013693378186006366
sensor_12_avg,0.29199867108988625,0.8245775173093817,0.8235119074590468,0.7620650099000145,0.663033826038549,0.745369494223835,0.3224731370207283,0.7559204205743373,0.8303131031061232,0.7506769586980725,0.6887875422391148,0.9353464212030745,1.0,0.8455936828037375,0.8275139785950617,0.8902163363218852,0.8925820341337974,0.8902213132079563,0.8381103016892066,0.8300632665390804,0.7936108150389419,0.32538456354305756,0.732435466581549,0.8324984412176015,0.7589400004668196,0.6118532466838754,0.8545694130675155,0.8539474458109555,0.8542695328924742,0.0007161957097255268,0.6601680037695186,0.64543412222949,0.7011750324694174,0.28863795328926406,-0.7046627969046185,-0.7331101207209811,-0.7003037676239793,0.2143429046760419,0.8227058335195806,0.8159688394166331,0.7921268633006515,0.6529437384085729,0.797124200109829,0.7997551677436248,0.7286273976459094,0.7020573130032289,-0.8387776435510731,-0.7560520495202899,-0.6391960536254311,0.13036930293344898,0.010087598620012489,-0.1823860079366063,0.48531098630272684,0.7907052139170254,0.7834951861415594,0.7803354526335519,0.502659514482952,0.6058144888433447,0.6013415915059247,0.2972760046785695,0.5053058143021434,0.657374022677422,0.8393397266395508,,0.5774506138669496,-0.8219944844337187,,0.7971701476017768,-0.8387860826135695,0.8374442823070295,0.8290248226777049,0.7980035667919897,0.27279389408226207,0.26382015617104243,0.3539462779635751,-0.139034099547803,-0.0193726352767857,0.3361234118102827,-0.6162201982921796,0.39716430908212946,-0.5345069068052843,0.47611387745728845,-0.6420515777463004,0.28824791612593686,0.40941666534986076,-0.40941666534986076,0.37410744830467024,-0.19025906948190266,-0.3361234228851135,-0.000996188173135612
sensor_13_avg,0.45465570394669724,0.8079279477310488,0.8024047302456517,0.7577205153907317,0.6234784495353892,0.7498198353329226,0.48361022700357925,0.859524355626707,0.8671438512495158,0.8317830146567508,0.7940813218897936,0.8842804079795284,0.8455936828037375,1.0,0.9074616576836451,0.9316022737375605,0.9345346559473099,0.9323459009454097,0.8222382091750856,0.8186659308624623,0.7769084852158796,0.26550338854044636,0.8649982211397123,0.904540674736915,0.8369886915347939,0.5401741816865829,0.8364286325671707,0.8349332549043806,0.8350597034512754,0.0025814806683743647,0.5496892391757742,0.5905889854230093,0.5866377101569544,0.3780871465029129,-0.5966954665549699,-0.6241932170940642,-0.656254836411667,0.3170210206176382,0.8031903613666576,0.7975637111853756,0.755424961822634,0.5969564383601322,0.7761965293607094,0.7822167155462771,0.6912014039967102,0.6525612794018311,-0.8179061974135582,-0.7146265025507494,-0.6570975440059958,0.12957775221833562,0.040290817646898985,-0.11803232019961266,0.5149320292838827,0.8473869077200653,0.8335376365145258,0.8358701586434943,0.5901852395495109,0.6900412917691815,0.6899269386823629,0.4631356006508702,0.6859815068404821,0.6167384918093238,0.8195891447822158,,0.5366642028622427,-0.7987519334545568,,0.7762141803394758,-0.8179328481127814,0.8229647129818206,0.8186202375624994,0.7820522253233937,0.22011228879719283,0.42660687765482125,0.3379028174619532,-0.14400559986418301,-0.018345872126157164,0.3243945016624549,-0.5039550578906411,0.41693816947182655,-0.4221247154444362,0.4001280962100094,-0.5643897627175715,0.3422128885397004,0.5050880052288796,-0.5050880052288796,0.35997119431885294,-0.2005698893559021,-0.3243945133551514,0.044790820367885974
sensor_14_avg,0.4040484776861343,0.8101543997903639,0.8048188977220363,0.7460911166120369,0.6367184185033414,0.7479351259852398,0.43227454296610524,0.846723688583805,0.8585364021811389,0.8156971900281642,0.7665968567343255,0.885317150146126,0.8275139785950617,0.9074616576836451,1.0,0.917776710117847,0.9196420827872426,0.9217670496703094,0.8144939670889882,0.8130525680143862,0.7655653089911465,0.25065405487695663,0.8390020203243794,0.8944892343348676,0.821644657641477,0.5425143387452276,0.8306523411102702,0.8286215427558721,0.8286582999186973,0.0008930941496548094,0.5314777307602511,0.5756169049966495,0.5727498796956841,0.3752657888802668,-0.5789074704601485,-0.6107773602353027,-0.6430561546958555,0.316304010317046,0.8056082102153957,0.8000663510545585,0.7562650320705191,0.5926335719675048,0.7709473570856978,0.7777764705841353,0.6884519707539176,0.6411725860613202,-0.8156363244233807,-0.716492036892626,-0.6495864761939109,0.10931136965305974,0.06314861334913296,-0.11841954442794671,0.5402081740068443,0.8395034251193828,0.8436876174804684,0.8217088111711721,0.5670447322903045,0.6528261140174565,0.625644624093101,0.4871507006851839,0.6528565160535167,0.6059248444412997,0.8137023214015005,,0.5238413564932078,-0.7961413101286762,,0.770975280062828,-0.81565132068937,0.8134074656150854,0.8119548157420986,0.7702676748982549,0.20398656247333075,0.3805291528072226,0.34131717044129656,-0.13805772611218028,-0.028857445911693643,0.3174039498902049,-0.4785763651230432,0.4009168073923284,-0.39750317681846764,0.3768066632371399,-0.5474406546185688,0.3250688115907223,0.5013623555239588,-0.5013623555239588,0.36096546971870835,-0.19012270141938956,-0.3174039685894645,0.06534564566401552
sensor_15_avg,0.2909163403385818,0.8868954032231597,0.8836636331689479,0.8303253680881304,0.6795172806656834,0.8203323022502675,0.33591530572707184,0.7978444130097153,0.9187781680575344,0.7933475376700869,0.7585851227051145,0.9464276618944399,0.8902163363218852,0.9316022737375605,0.917776710117847,1.0,0.9978003930035253,0.9987713595052296,0.9160232628654121,0.9064538988374492,0.8735627475647466,0.26577044290475005,0.7962763107417563,0.8921072386263417,0.8415116922935807,0.6210849762152093,0.9258533036758853,0.9246957786124632,0.9246202227154905,-0.0014445408993110976,0.6114491239299785,0.6481862615815795,0.6631232058456441,0.40401104569190405,-0.6655653544278592,-0.7057360360456678,-0.7218521557776153,0.3341888482014873,0.8834369224915233,0.8742894812332451,0.8431615510479356,0.6486602379922708,0.8769759408685344,0.8779694435521026,0.7952531012701759,0.7136597146194047,-0.9088336648909886,-0.8044375270443067,-0.7189524290027385,0.11750639756834179,0.0775773204912288,-0.12861570936868763,0.5786877958895408,0.8748694343880471,0.8712212342305887,0.8660351388502324,0.6337399049089747,0.7283556396317574,0.7143120781545127,0.42151378800036365,0.575206911338021,0.7059261080218974,0.9154545611149368,,0.6212330183754394,-0.8970865912716679,,0.8770205681583277,-0.9088660379027232,0.9149232171124491,0.9054380349061825,0.8770756285814795,0.21931611835514447,0.27083959567628985,0.3711249849589975,-0.1512175982836863,-0.019835917181646463,0.3503811822629238,-0.5623527471902143,0.4636430178428793,-0.48018279076593406,0.45318653951154825,-0.623212366579988,0.37202349850866445,0.53889907109427,-0.53889907109427,0.3906395552476925,-0.20835911705509208,-0.3503811887932935,-0.009858911428791787
sensor_16_avg,0.29640014769193024,0.8848143881457144,0.8821010709659873,0.828454960341102,0.6800313591409778,0.817244550911463,0.33971048954143107,0.805331680514358,0.9240560730486173,0.7967642388523467,0.7620829043037952,0.9486834684341938,0.8925820341337974,0.9345346559473099,0.9196420827872426,0.9978003930035253,1.0,0.9975993383222772,0.9132330893395932,0.9034875540579443,0.8709508918866654,0.26350195231278495,0.8014487823882558,0.8967729297439947,0.8440819687436084,0.6189165767907278,0.9242808572161209,0.923113284976642,0.9229870125772051,-0.0009777534489662288,0.6099813701115108,0.646414100145956,0.6616269702440348,0.40351446926690493,-0.66370987612269,-0.7039781391507784,-0.7201692594125018,0.3343707141414703,0.8818559211779888,0.8722860525414102,0.8419126699036783,0.6456511609690267,0.8747013249595885,0.8751851445923358,0.7932284505143005,0.7107225374222695,-0.9067928583268308,-0.802456114239621,-0.717473571960556,0.11801169042381526,0.06868447737231312,-0.13545688519296872,0.5702143026002385,0.8751032434627799,0.8684089909844188,0.8628380890203768,0.6208960440316273,0.7165047877234745,0.7030342756367886,0.41264223159577795,0.5772292320593695,0.7048717038583918,0.9134718059744559,,0.6203066402530597,-0.8948156606695815,,0.87474017972727,-0.9068285212630578,0.9126766059150011,0.9027970071800496,0.8751306209178759,0.21722514484677977,0.27568138431807854,0.37204156543294103,-0.14883625229857425,-0.019543233928351812,0.350180237586217,-0.5603974897160363,0.46332390948629737,-0.47938328857083673,0.452987704335335,-0.619871900071307,0.37329177695831894,0.5378377810247299,-0.5378377810247299,0.39222640873661774,-0.20606726546606927,-0.3501802437483775,-0.00533550954487789
sensor_17_avg,0.29388746512922054,0.8836078260654815,0.8804589694724041,0.8257224513809959,0.6804145828462519,0.8161194375091289,0.3383485165931939,0.8044464086410166,0.9222806096634096,0.7966570428637257,0.760380324994607,0.9478581043199019,0.8902213132079563,0.9323459009454097,0.9217670496703094,0.9987713595052296,0.9975993383222772,1.0,0.9129908882039883,0.9035579147592744,0.8701920639020126,0.2650680374173799,0.7989527245105004,0.8953676480480701,0.8422091871040519,0.6159392860233109,0.9229045446473765,0.9218465719301197,0.9216163051790971,-0.001298059175780642,0.609584606153796,0.6470039459179969,0.660317831347671,0.4053741261336696,-0.6630502953494146,-0.7025055667247986,-0.7205411750146968,0.33641797652133876,0.8801395869223738,0.8708696883637149,0.8395239772488498,0.6455051144876177,0.8734498472327321,0.8744850926437726,0.7915843702363473,0.7106977249705707,-0.9066398284806428,-0.8018020887578804,-0.7170146248821171,0.11749203640681177,0.075414204845106,-0.13238265753044365,0.5753938445370488,0.8756560692293419,0.8708748253894754,0.8649234180758726,0.6276169944018591,0.7209747517778679,0.7047015972479831,0.4242102456702645,0.5787993686178855,0.7044514739654789,0.9121988562590078,,0.6192944115759847,-0.894475200432741,,0.8734945082197206,-0.9066740044993169,0.9118476402898503,0.9025004547948321,0.8736323211785892,0.21890519505626957,0.27429060032737207,0.3715537557816167,-0.14880375318988906,-0.02001314364662171,0.3516818942137118,-0.5604866662096052,0.46452076948491655,-0.47903264282704067,0.4530543246469344,-0.6209723312569229,0.3736535617088405,0.5392438449696516,-0.5392438449696516,0.39139015448959347,-0.20568683848020616,-0.35168190067561544,-0.012584106179201991
sensor_18_avg,0.1474020254705571,0.9187123626589557,0.9186062072696866,0.8472878431933976,0.7155696772641058,0.8303867646393559,0.1952590740234375,0.6548664211580785,0.8647907506538324,0.6606699453829431,0.6941479656469086,0.9337411199381509,0.8381103016892066,0.8222382091750856,0.8144939670889882,0.9160232628654121,0.9132330893395932,0.9129908882039883,1.0,0.9768013779482116,0.9639412731527623,0.3040238274590194,0.6682026546842859,0.7908594793301633,0.8185800636277684,0.693157470758939,0.9796920929728422,0.9794983536025919,0.9796707195409255,-0.0029984817355934693,0.6958162706908472,0.708923399332746,0.7523211322871965,0.3915896745103074,-0.7514815148149937,-0.7943502000446374,-0.7869829922207751,0.31745803824423124,0.9159883954326171,0.9008643535504978,0.8798427073608197,0.6781414182558073,0.9615541339703468,0.9507361170719272,0.8821706375226488,0.7525879120572394,-0.9463323853189826,-0.8348020089135756,-0.7602414327563815,0.14904892651864007,0.019024607892185793,-0.20722391160840078,0.5302598939966572,0.8648279390458657,0.8563325633824912,0.8411664536068081,0.5518316609621585,0.6308476723248989,0.6009234114153386,0.29413409083929054,0.41941801798811473,0.802643890573275,0.983103939114119,,0.716292615224093,-0.9516151947080833,,0.9615496532614735,-0.9462831505778897,0.9971362016782279,0.9753048865462903,0.9607831348907082,0.2669586292660187,0.1391712627370475,0.37214526362337563,-0.14088557083265912,-0.02208328648849854,0.3782622601652899,-0.6514240244412338,0.5008865833016466,-0.5749687999108982,0.5302557636003231,-0.6922560273128339,0.41152705004674944,0.5460562199913696,-0.5460562199913696,0.3997853835484625,-0.20169798819255141,-0.3782622596869177,-0.041590686505677196
sensor_18_max,0.16476891219224693,0.9093165763969777,0.9095187113179937,0.858187849620342,0.6695331900610985,0.8644427825256902,0.21550047771488454,0.6580348317206454,0.8477288959299015,0.6629729191423003,0.6857209616208745,0.9230327669606195,0.8300632665390804,0.8186659308624623,0.8130525680143862,0.9064538988374492,0.9034875540579443,0.9035579147592744,0.9768013779482116,1.0,0.9119160777113108,0.41692843484460645,0.6782426641902408,0.789529306603361,0.8050760736949852,0.6741893672172231,0.9668719383712759,0.9661293115337446,0.9667941756398623,-0.0009979071319512077,0.6637959782848886,0.7114703098613308,0.7022935898842705,0.43141933505873614,-0.7205153589974185,-0.7464009629887184,-0.785413562254081,0.3573391799859427,0.9095602899271666,0.9132125207298575,0.8484513043672477,0.7111523601350679,0.9436982272586331,0.9600716058405018,0.8251803519265042,0.7849455917206126,-0.9282089894290863,-0.8053211124378147,-0.7765246717246349,0.18197869523161292,0.03305243522104969,-0.18665741729991328,0.5442899189488205,0.8515146509719013,0.8439822798928235,0.8281164534068922,0.5576066301175532,0.6371524869666391,0.605453993932854,0.31445850768791855,0.43502781983773686,0.7409490533887726,0.9689832986312872,,0.6639792270621965,-0.9310698173790112,,0.9436222401630118,-0.9281297381815484,0.974491428895158,0.9981026303352599,0.9090316593698388,0.37355078016546545,0.16198341342188152,0.35316819888725376,-0.1631877183835226,-0.02335824969103545,0.35258413430078317,-0.6099744030358188,0.45851338743905323,-0.5008741352606656,0.4617135564757233,-0.7181040243379739,0.38518190578970274,0.6170851654426884,-0.6170851654426884,0.3799339315753024,-0.2269606915902687,-0.35258413694861884,-0.041307894021260644
sensor_18_min,0.0975039753308682,0.876967044751265,0.8763485956040888,0.7795873551555752,0.7234094794389812,0.7339402077422621,0.13752233807119002,0.6041295929372884,0.8336531105295549,0.6060878980595749,0.6567445745743972,0.8905776424266186,0.7936108150389419,0.7769084852158796,0.7655653089911465,0.8735627475647466,0.8709508918866654,0.8701920639020126,0.9639412731527623,0.9119160777113108,1.0,0.14912055641008493,0.610756198341509,0.7415093492043557,0.7827065821166622,0.6645237267537981,0.9404479841604588,0.9404891597505282,0.9407693471600298,-0.005346652807047863,0.671558689563172,0.6660369305236565,0.7559920754779896,0.34673018191050803,-0.7290551063621479,-0.7988379103166368,-0.7376978474869376,0.27146467396957913,0.8700952673595531,0.839670013397061,0.8688017751759437,0.6146177113088095,0.9251615489304763,0.8973553642046446,0.893148702577108,0.6884576123175004,-0.906055421185057,-0.810975199172875,-0.7315285368685367,0.11739657832830364,0.012316261587540924,-0.20948521248421537,0.4917165365742728,0.8291496418610399,0.8196733317031607,0.807071768634993,0.521191729509371,0.59796030264521,0.5698306830980465,0.25432024898254635,0.3639318214551423,0.8054126482392231,0.9433146481043778,,0.7198053838873331,-0.9141681555419052,,0.9251440437975017,-0.9060506651252463,0.963908472278865,0.9111399592384917,0.9929243159869874,0.13026658412013242,0.08003467495295213,0.38042563852515665,-0.10277039102393506,-0.019349475451365266,0.38738074691668173,-0.6439804903187191,0.5302997476918104,-0.6038602745815149,0.5475429225954798,-0.6364557561533027,0.4191456882772942,0.45272812175165245,-0.45272812175165245,0.408157200972773,-0.15857094556429094,-0.387380744094142,-0.04869883478244044
sensor_18_std,0.10871417935537366,0.2494815609311936,0.25048031681692096,0.29376358098159133,0.10023485925028566,0.351458414774724,0.16329238554800216,0.2123263118742558,0.24077637344002226,0.2367709435410724,0.18698862517969053,0.3087299902279852,0.32538456354305756,0.26550338854044636,0.25065405487695663,0.26577044290475005,0.26350195231278495,0.2650680374173799,0.3040238274590194,0.41692843484460645,0.14912055641008493,1.0,0.19000937113375804,0.2264972183988826,0.18130920096120776,0.19401916771624267,0.29703555693277395,0.29533117482978233,0.2977537583993774,0.00868794915403596,0.47770818038265217,0.44618313475464605,0.35690953248963675,0.1364487465857541,-0.4646825288472635,-0.338854114834561,-0.43000870571558014,0.11206892667038505,0.2577912268749107,0.3122207276400167,0.13407569682229442,0.45115784029725914,0.23783265893996225,0.3196458117536331,0.05515042579712808,0.4814930104810366,-0.25344650860329393,-0.13774808273219818,-0.2850035285426336,0.4193427726151621,-0.042040054025496924,-0.10964841940317853,0.12208797525054468,0.2057093447951814,0.20776443845611003,0.20665948149881186,0.07988365720278656,0.10911396436769814,0.09994574526847305,0.03070256982560906,0.13141170726524926,0.161460399450375,0.2790167746216833,,0.13875607217297564,-0.2325319129032758,,0.2378587002127684,-0.25322150863856424,0.29474062493455705,0.40980640172453753,0.13268289846736792,0.924886025638495,0.13994041939890234,-0.015046540063235156,-0.1058439276795393,-0.015314177237942327,0.1560078292733797,-0.44883931233629154,0.07424163454333357,-0.25317980437898235,0.19440652758226956,-0.5570118502182084,0.1899556013073515,0.4162814511583466,-0.4162814511583466,0.009661480860141711,-0.14920279096715103,-0.15600784322880534,-0.055616025477032406
sensor_19_avg,0.7431525100406255,0.6943204363322507,0.6842701949517578,0.6324933966055822,0.5654012109269511,0.6473903057662503,0.7342454646244031,0.9414864018111402,0.7163048950733367,0.9014087195684355,0.8432012469782398,0.7702403205925785,0.732435466581549,0.8649982211397123,0.8390020203243794,0.7962763107417563,0.8014487823882558,0.7989527245105004,0.6682026546842859,0.6782426641902408,0.610756198341509,0.19000937113375804,1.0,0.9138222134175522,0.8302074963316851,0.41297641157786485,0.6949049317328125,0.6922273258473058,0.693179286659552,0.005241907368971982,0.3634969091739958,0.43065296465958,0.4072301108182599,0.3312187746861874,-0.40940863388029713,-0.4458679782486076,-0.49675614606123075,0.28676822629428694,0.6883065507781995,0.6870905346238005,0.6401902492270807,0.4757052356906718,0.6274338488552856,0.6376956728553098,0.5515900003907043,0.514547252855065,-0.6786571197946955,-0.5970131142390162,-0.5542610719412251,0.06031817674527736,0.07426214958569731,-0.04516584337770538,0.496027143237126,0.8307114568056512,0.8196876967664838,0.8191261948449082,0.5586477806500679,0.6500802100557372,0.671593153345201,0.6399546456503572,0.9023176952559248,0.44484428755738664,0.6711259063812782,,0.37886723117770765,-0.6506025529222765,,0.6274251120218864,-0.6786870307110703,0.6681619518232621,0.6770706427139017,0.6196874088778378,0.14165500464190237,0.7043144694430805,0.3308014750610324,-0.17386908045608365,-0.011137958717839652,0.2576488541642035,-0.31529600768694555,0.2903519303112777,-0.24022860720239908,0.23536533415912334,-0.4125675071031298,0.24863140685680776,0.45646446510871375,-0.45646446510871375,0.3473064083026577,-0.22277569092693106,-0.2576488737825241,0.12845059385587582
sensor_20_avg,0.5517953352505247,0.7830010311315215,0.7774507292517114,0.7140440776773509,0.6382002671077587,0.7154959447471575,0.5645947870274253,0.9479564434453734,0.8649478368855598,0.9373796514381169,0.8622923792593598,0.872414097993462,0.8324984412176015,0.904540674736915,0.8944892343348676,0.8921072386263417,0.8967729297439947,0.8953676480480701,0.7908594793301633,0.789529306603361,0.7415093492043557,0.2264972183988826,0.9138222134175522,1.0,0.8897085535000487,0.5138288620443087,0.8113677325277606,0.8097765270186884,0.8099293041877208,0.0011457992068853442,0.48840340455957637,0.5378783249170824,0.5392975582806913,0.35990590334555445,-0.5381455101777802,-0.5790971783260481,-0.6086673771688683,0.3045879798492852,0.7795695384228024,0.7727255774476376,0.7394710596564064,0.5505781017752434,0.7464091529372543,0.7506546434758228,0.6708318334470655,0.6047916823778932,-0.7946491437119724,-0.7044059957740986,-0.6336028582798074,0.08120424460923716,0.047242563678232485,-0.10863538635331217,0.5213847631905356,0.8978462107537438,0.8830197802493139,0.8643207171184476,0.5573144886147625,0.6479674092005835,0.6470818433903058,0.5182516719277531,0.7791309348634406,0.5675523090651119,0.7917818906156942,,0.4922902593781002,-0.7717986535966612,,0.7464277257809239,-0.7946742579609901,0.7906856488151025,0.7889468939931901,0.747222776314981,0.1806350096921621,0.5184045927600153,0.34969622191077654,-0.16208982178229214,-0.015283068616377028,0.30642704425420664,-0.4402476926166482,0.3736358539918512,-0.36370492897160495,0.34559036411732985,-0.5150747630750807,0.3141486914872958,0.4940920942655509,-0.4940920942655509,0.3673628676646074,-0.21453417016232418,-0.30642705989478175,0.06793021057863051
sensor_21_avg,0.4685551809723923,0.7902584908714178,0.7862460766995523,0.7249011875121592,0.6302632976928952,0.719932225594281,0.485782305450488,0.8268014566841656,0.8045015795415742,0.8263862423918796,0.9419363169759282,0.8478486313723426,0.7589400004668196,0.8369886915347939,0.821644657641477,0.8415116922935807,0.8440819687436084,0.8422091871040519,0.8185800636277684,0.8050760736949852,0.7827065821166622,0.18130920096120776,0.8302074963316851,0.8897085535000487,1.0,0.4997562680612061,0.8311731721256451,0.8309224510463867,0.8309182773021966,-1.1262359478363782e-05,0.5110661599015633,0.5853062177394895,0.549067776263185,0.45155657984636005,-0.5572815978898347,-0.5860061830773754,-0.6574886147235102,0.40076332106744444,0.7876678485988322,0.7744434452052267,0.7454239510473163,0.550557205200552,0.7881344349385867,0.7834896581042405,0.7047228378246831,0.6152190160745357,-0.805294294452374,-0.6824778484566892,-0.6797445003732427,0.13745070086082853,0.011545944979329124,-0.16545767683679097,0.47736096489178526,0.96621127788474,0.9532287012906305,0.9420441085138677,0.515198199865058,0.6008381316777114,0.5875655169059523,0.42480055322459237,0.6691713627999217,0.6502701080412167,0.8215967941332946,,0.5740264505881153,-0.7960569292283927,,0.7881380337965272,-0.8053265365256975,0.8195890373148254,0.8055712017893131,0.78851823287441,0.14090054818814426,0.4424505987464069,0.3499608369883922,-0.15401784219155262,-0.017034183412333426,0.3212628493116073,-0.46192363876626363,0.4803279160275457,-0.3992936769069453,0.40266723760493855,-0.5278823441021597,0.41518678610306325,0.5526813163755282,-0.5526813163755282,0.3710851277882805,-0.20865836308305805,-0.3212628629539695,0.033657863220703715
sensor_22_avg,0.020918513874498137,0.6743646961104658,0.6738840812843921,0.6399022886202219,0.5252013820541555,0.6022353118159715,0.03904046702031657,0.3958431755869812,0.5623905000525923,0.41141323776081434,0.375972729537567,0.6550976155059661,0.6118532466838754,0.5401741816865829,0.5425143387452276,0.6210849762152093,0.6189165767907278,0.6159392860233109,0.693157470758939,0.6741893672172231,0.6645237267537981,0.19401916771624267,0.41297641157786485,0.5138288620443087,0.4997562680612061,1.0,0.6533757165859869,0.6477906950224596,0.649949339718847,-0.007863930816768786,0.5655651431580208,0.4687670669491804,0.6946813595132978,-0.03284784918045567,-0.6188736080036946,-0.7278346076602553,-0.521173006824567,-0.1134886271139402,0.676748141468257,0.6677144161989962,0.7299876160427005,0.5118398383504383,0.7515942561439042,0.7294064967667514,0.7735637814345253,0.5168536787257759,-0.6371024474979393,-0.7229152860956052,-0.3119286563257326,-0.18176829789071214,0.03309321583519988,-0.08796320313821299,0.41543399634869865,0.5445478470978872,0.5294963581365855,0.5178360285766881,0.38668151939197803,0.4574623897310816,0.4288058376624039,0.04976330987485465,0.22075803236035468,0.5859772719216706,0.7172364344048128,,0.6034474591076042,-0.7021089572460812,,0.7515881359375814,-0.6371134871300689,0.6926905139973875,0.6766025760348074,0.6716587147927106,0.14126221017257792,0.005111200570126063,0.32180383992641565,-0.11195211294565574,-0.013003399648677983,0.15765873260720156,-0.49132165694128493,0.11814480812787942,-0.44715197194351697,0.34502507384272324,-0.5066882315895609,-0.023297968964350255,0.11479125158858766,-0.11479125158858766,0.3239333747771177,-0.14319433861685504,-0.15765873383710025,-0.02429228008659039
