feature,mean_pb_r,median_pb_r,std_pb_r,min_pb_r,max_pb_r,mean_abs_pb_r,median_abs_pb_r,pb_sign_consistency,pb_significant_count,pb_significant_ratio,dataset_count,mean_sp_rho,median_sp_rho,std_sp_rho,min_sp_rho,max_sp_rho,mean_abs_sp_rho,median_abs_sp_rho,sp_sign_consistency,sp_significant_count,sp_significant_ratio
sensor_10_avg,0.07990745389500041,0.1444669512756691,0.14075561391985122,-0.1853549771781054,0.2515369391551659,0.14160884469611082,0.1620511895629806,0.6818181818181818,21,0.9545454545454546,22,0.07735375396978285,0.13676986836113753,0.12359977107221833,-0.15213343706801213,0.23631064027387863,0.12631925511689898,0.14329561005635835,0.6363636363636364,20,0.9090909090909091
sensor_5_max_cos,-0.13630904335449315,-0.10827840585079651,0.084432744344212,-0.30144676221544153,-0.016679306824417945,0.13630904335449315,0.10827840585079651,1.0,22,1.0,22,-0.07375261666850495,-0.0803663337445143,0.04856550855083962,-0.1683567894158421,0.024278395032826,0.07737768841736085,0.0803663337445143,0.9090909090909091,22,1.0
sensor_20_avg,0.0742241489817913,0.11788512124684786,0.13142719257990948,-0.17672610347026257,0.2585101308942319,0.12846169815546873,0.1467754609647704,0.6818181818181818,22,1.0,22,0.0680668582195654,0.09494920485506535,0.11755294967724161,-0.1585952928514437,0.23151231653246926,0.11497663531256017,0.1313713375640917,0.6818181818181818,21,0.9545454545454546
sensor_5_avg_sin,0.12034001803719185,0.10688719518586245,0.08109287530612214,-0.006917463472820948,0.29459251097557987,0.12096887835290286,0.10688719518586245,0.9545454545454546,20,0.9090909090909091,22,0.07459654428877514,0.07657306207829861,0.05294269740425099,-0.03383492000272188,0.17987930571827374,0.0794822062878155,0.07657306207829861,0.9090909090909091,22,1.0
sensor_40_avg,0.06877444575946191,0.06336891645085012,0.13571529166011814,-0.151169930297751,0.3089592201350264,0.11825759116448076,0.11199171693424137,0.6363636363636364,20,0.9090909090909091,22,0.0774999400805617,0.09939152308599189,0.1337374969701502,-0.1580644096823732,0.2984191837730082,0.12656389037081875,0.12047634453465508,0.6818181818181818,21,0.9545454545454546
sensor_5_min_sin,0.11447451536726438,0.09768241859576368,0.08535993566168404,-0.0034747111977308856,0.29972086722777613,0.11479039820342174,0.09768241859576368,0.9545454545454546,20,0.9090909090909091,22,0.06925455077393892,0.06607621724586692,0.05040570018338132,-0.03232369926427792,0.18277749356937772,0.0739374113893339,0.06607621724586692,0.9090909090909091,22,1.0
sensor_21_avg,0.05894818891269437,0.10948841443225327,0.11803663011534174,-0.1677840848532908,0.20603766847772273,0.11455882885966587,0.13464971792791078,0.6363636363636364,21,0.9545454545454546,22,0.042930949027302386,0.0863192799280336,0.10576085134943215,-0.1626901498258231,0.1725641146393404,0.09992424837123148,0.1043182246888282,0.6363636363636364,21,0.9545454545454546
sensor_36_avg,0.04838938802624773,0.08482207288117494,0.12384348936219043,-0.19242629731551036,0.2299500327788295,0.11317274153624153,0.11650069213086663,0.6363636363636364,20,0.9090909090909091,22,0.03654243618999135,0.06410787624993955,0.11702242719126035,-0.18930382628662765,0.22514227107140583,0.10297830824607189,0.08898554577420349,0.5909090909090909,21,0.9545454545454546
sensor_14_avg,0.09608691156302407,0.12568869854321257,0.07866184286632193,-0.08286516322427892,0.19375337731764,0.11262639237132904,0.12568869854321257,0.8181818181818182,22,1.0,22,0.055407622457720955,0.0775127860632781,0.07902757373779269,-0.08013184941163624,0.15959775942271667,0.08439969387625329,0.07960862059608975,0.6818181818181818,22,1.0
sensor_37_avg,0.04295828046584794,0.09527685716068629,0.11573518421625191,-0.1923181711727627,0.18180867378357118,0.1075088222595996,0.12135846342123882,0.6363636363636364,20,0.9090909090909091,22,0.027743812632451313,0.07272646654716514,0.10432553608009262,-0.18804927363301932,0.14758258014714262,0.09365415256983162,0.08933836677964052,0.5909090909090909,21,0.9545454545454546
sensor_35_avg,0.04222771879599782,0.09012589462601693,0.11525541093268961,-0.19320460689429805,0.18232839820128108,0.10638108700393097,0.11692017369664887,0.6818181818181818,20,0.9090909090909091,22,0.02650964711651466,0.06737194292978316,0.10467537082818912,-0.19312779643884234,0.1495328266344372,0.09316654511866869,0.09206514794039672,0.5909090909090909,21,0.9545454545454546
sensor_5_max_sin,0.10470016054600188,0.09853289505746868,0.06575082132535796,-0.007359451242687946,0.24282876605833562,0.10536920156806442,0.09853289505746868,0.9545454545454546,20,0.9090909090909091,22,0.07337903000696312,0.08113993112060348,0.050823850358172884,-0.032956357914042084,0.16545167848996045,0.07831065923114006,0.08113993112060348,0.9090909090909091,22,1.0
sensor_39_avg,0.05329425219741217,0.07546225372905238,0.10417478504970497,-0.1368736875259926,0.21094078836076788,0.09921571893352957,0.1172643028836847,0.6363636363636364,21,0.9545454545454546,22,0.052096962897221585,0.04572324364873392,0.10482620347163076,-0.140376755214728,0.19756739405539034,0.09635121662809229,0.1297654734342585,0.6363636363636364,19,0.8636363636363636
sensor_38_avg,0.05697785320546782,0.03922290907658789,0.10162679946421038,-0.10929597890051936,0.22790882622323624,0.09360517243012172,0.09806439127469065,0.6363636363636364,21,0.9545454545454546,22,0.051632766007568186,0.017789136240928087,0.10241022594786083,-0.11043915449639471,0.22321780514143974,0.09090753718264906,0.08786584492126094,0.5909090909090909,21,0.9545454545454546
sensor_13_avg,0.0617636701320144,0.0835907575030143,0.07841120137230564,-0.114167260099208,0.20393129510050845,0.08477812454186852,0.09175511291420223,0.7727272727272727,21,0.9545454545454546,22,0.04351072909730033,0.06236285970796904,0.08446706989282866,-0.11228595514193009,0.16901099774782175,0.0821046686322966,0.08462716285834287,0.6818181818181818,21,0.9545454545454546
wind_speed_3_min,0.04999728313994583,0.09091221971643977,0.08314952263746948,-0.11152023832058006,0.16972799316334453,0.0823102886538187,0.10274923156734583,0.7272727272727273,20,0.9090909090909091,22,0.038508075100491396,0.07451693412014444,0.07778891179604588,-0.11712432223141213,0.14868878669079832,0.07389011613182618,0.07848392508025671,0.6363636363636364,21,0.9545454545454546
sensor_1_avg_sin,0.02474756980435635,0.020434403163953244,0.07786582483825195,-0.09923780647195157,0.14423610682234161,0.06823015136201048,0.06644041938521886,0.6363636363636364,21,0.9545454545454546,22,0.030510873273309116,0.024358393213170085,0.07956055945950014,-0.08871010078460997,0.14963989003363617,0.07074589883752282,0.06354579374394512,0.6363636363636364,21,0.9545454545454546
sensor_18_avg,-0.060231718813825254,-0.04844194183240002,0.06550400154469518,-0.2159273310395703,0.04750375113930807,0.06812434866110052,0.04844194183240002,0.8181818181818182,20,0.9090909090909091,22,-0.04551104595842134,-0.03420479443051694,0.06987562527024259,-0.21187750319282603,0.058518945526016955,0.059462124824575115,0.03734043484634325,0.7727272727272727,21,0.9545454545454546
sensor_52_max,-0.061440139373487135,-0.050424645490388026,0.06563059811067386,-0.2191328410217259,0.04207855544418816,0.06802214532017077,0.050424645490388026,0.9090909090909091,20,0.9090909090909091,22,-0.04293676763955453,-0.03204998738629544,0.06653079228619552,-0.20335215755362565,0.047935048300577196,0.05493714350728149,0.03337422136403558,0.7727272727272727,21,0.9545454545454546
sensor_18_max,-0.06090471079683712,-0.04859068839166482,0.06635967416270877,-0.2203836091306854,0.04281620739689449,0.06762219171737391,0.04859068839166482,0.9090909090909091,20,0.9090909090909091,22,-0.04400639915677784,-0.03203864644933728,0.06852160601825649,-0.20863420835400467,0.04843911603755359,0.056223235162796814,0.03389296775424731,0.7727272727272727,20,0.9090909090909091
sensor_52_avg,-0.05951078588583683,-0.04807843600392234,0.0646854521741606,-0.21322312095239532,0.047377656654464376,0.06745598699561477,0.048095431732593806,0.8181818181818182,20,0.9090909090909091,22,-0.04474569852059605,-0.03430813694398745,0.06805515780674204,-0.20685899573708025,0.05670072462669138,0.05824617642418595,0.03730368024070917,0.7727272727272727,21,0.9545454545454546
reactive_power_27_max,-0.057472078010120435,-0.052895213379235445,0.05549745855748293,-0.18626588782489412,0.0469789565331422,0.0649808041323222,0.052895213379235445,0.9090909090909091,21,0.9545454545454546,22,-0.057587440900752004,-0.055216260102211756,0.0504216094934211,-0.17130643834216966,0.04536244525270418,0.06476288962255947,0.055216260102211756,0.9090909090909091,21,0.9545454545454546
reactive_power_27_avg,-0.05769993384298448,-0.06331985581987046,0.04643699963535634,-0.15232309946111927,0.04187889468092221,0.06415671109688524,0.06331985581987046,0.9090909090909091,21,0.9545454545454546,22,-0.057972050507974916,-0.06423008172939693,0.04770690625681776,-0.15316068466384766,0.04301308297563823,0.06459906608387113,0.06423008172939693,0.9090909090909091,22,1.0
sensor_18_min,-0.054383941158705255,-0.04474773869136156,0.06143112324945959,-0.1982238014942084,0.04882638382441036,0.06379258900633668,0.046607547930917106,0.8181818181818182,21,0.9545454545454546,22,-0.05254838073639154,-0.04199971501133673,0.06895657890511983,-0.21324967426976663,0.05122355082437943,0.06382786256820548,0.04505187333867217,0.8181818181818182,22,1.0
reactive_power_28_avg,0.055257089157128986,0.05763413126263327,0.0499164471384043,-0.047073953086419824,0.16473559824069883,0.06280425786262214,0.05763413126263327,0.8636363636363636,21,0.9545454545454546,22,0.0582671387692014,0.06346803826314114,0.049314497148100545,-0.046106590097743504,0.16073883498724187,0.0653496625624847,0.06346803826314114,0.9090909090909091,21,0.9545454545454546
sensor_52_min,-0.05283151946707992,-0.04363488909039141,0.06054682325938829,-0.19427128263305743,0.04924972272454417,0.0625432483927504,0.045917647582968624,0.8181818181818182,21,0.9545454545454546,22,-0.04604351280465823,-0.03706594651900107,0.06596842269617584,-0.19805396177722762,0.05348320758369174,0.05881543089159907,0.041452938994046125,0.7727272727272727,21,0.9545454545454546
reactive_power_28_min,0.0542738731822626,0.04830060765211128,0.057308018259913975,-0.04683060343522065,0.18983245175478097,0.06202096438434354,0.04830060765211128,0.8636363636363636,20,0.9090909090909091,22,0.05138322862832407,0.047622839774122336,0.05487064972286195,-0.050507731121061,0.17960314143106526,0.06036867831466022,0.048301569985167395,0.8636363636363636,21,0.9545454545454546
sensor_34_avg,0.04113842805532893,0.039937295114506624,0.06430471565908757,-0.07021074639112328,0.1610652059325907,0.06062707299209398,0.06079813453469198,0.6818181818181818,19,0.8636363636363636,22,0.039011948528018675,0.05422010624398126,0.0617612830540755,-0.07386205753057311,0.14647291165667273,0.05988593935933892,0.05924205474178047,0.6818181818181818,19,0.8636363636363636
sensor_44,-0.0524436520548825,-0.04617945020320494,0.047071717413819485,-0.12312077366116608,0.029233368490885907,0.05775751937803689,0.04617945020320494,0.8636363636363636,22,1.0,22,-0.05030703497318712,-0.06480454243693629,0.04212401720944886,-0.12089540813630675,0.040528445563220154,0.05743698015411143,0.06480454243693629,0.8181818181818182,20,0.9090909090909091
sensor_42_avg_cos,-0.010573836540433179,-0.025168465105329274,0.06733155784328608,-0.09968887970330162,0.12702732941885037,0.05592935424884169,0.04871814050347863,0.7272727272727273,20,0.9090909090909091,22,-0.00037130065322756603,-0.008171148422810016,0.06639745904202168,-0.09070714676929441,0.1337962694119696,0.0509289257871451,0.040246655959397006,0.6363636363636364,16,0.7272727272727273
power_30_std,-0.051726058553075306,-0.04869329948435611,0.042235575580463806,-0.14684030094877132,0.023422949845815028,0.055476280825718566,0.04869329948435611,0.8636363636363636,21,0.9545454545454546,22,-0.05511504598991123,-0.04599909846850938,0.062016407980475176,-0.19970465839437235,0.050700894760913634,0.06381457584777653,0.04899776245788684,0.8636363636363636,20,0.9090909090909091
sensor_33_avg,0.05430928226383118,0.046130639247968494,0.044081819639957935,-0.00510177181284692,0.14078441995161559,0.05517585772891967,0.046130639247968494,0.9090909090909091,18,0.8181818181818182,22,0.05418094813918516,0.04895934999869339,0.040584266197659404,-0.0028393448073826474,0.1357231137634474,0.05457346777060524,0.04895934999869339,0.9090909090909091,19,0.8636363636363636
sensor_31_avg,0.04244945689105947,0.029182005220408612,0.06437339467734922,-0.04660280052672796,0.19431336716312986,0.05443049209555392,0.034991261145537966,0.7727272727272727,21,0.9545454545454546,22,0.0445302585752503,0.028790890098114155,0.07862924694391468,-0.05022224487178399,0.23088170702834773,0.06077721591986329,0.03484252132270291,0.6818181818181818,20,0.9090909090909091
sensor_51,0.04237921269692733,0.029109710628322644,0.06440571176642972,-0.04679497091457125,0.19430932464300657,0.05442678288231291,0.03503471290047595,0.7727272727272727,21,0.9545454545454546,22,0.044468485410769594,0.028654953189443347,0.07867017775889715,-0.0503720751354616,0.2309554393646195,0.06076660703082884,0.0347211426077737,0.6818181818181818,20,0.9090909090909091
sensor_48,0.042865388153573505,0.03107314123965028,0.05982227587750158,-0.04570882555059192,0.18393647370889965,0.05320174167495371,0.033918243317579394,0.7727272727272727,19,0.8636363636363636,22,0.042932545383324486,0.029407829296431553,0.06093516065103674,-0.04542678348594461,0.18666796143725511,0.05322769948102018,0.03189641307844886,0.7727272727272727,20,0.9090909090909091
reactive_power_28_max,0.044096620562698474,0.043719620592634206,0.04524951185008915,-0.0479912904853017,0.13534809605416967,0.0519246193025815,0.04654479823914645,0.8636363636363636,19,0.8636363636363636,22,0.04648606209223936,0.04629084166119381,0.04718374942409129,-0.04987858366334754,0.1440113640021041,0.05464838082958113,0.04849197779683732,0.8636363636363636,19,0.8636363636363636
power_30_max,-0.032352067966340554,-0.01723365948941643,0.06256619868740312,-0.17191761808944023,0.04104937601515587,0.050237566233555,0.03965489168882019,0.6363636363636364,20,0.9090909090909091,22,-0.04057338700866472,-0.038500955580519,0.0532804630363234,-0.16038083750694915,0.04321675188859426,0.051544196310041146,0.03972023177321295,0.7272727272727273,20,0.9090909090909091
reactive_power_27_min,-0.04319643815531966,-0.04861064587352948,0.04205557226354608,-0.11663469423452816,0.04506823843745385,0.0501997688007887,0.04861064587352948,0.9090909090909091,20,0.9090909090909091,22,-0.046544919379210146,-0.050677774842414786,0.0456582047295663,-0.13816879900474535,0.04822610093528892,0.054152478748515386,0.050677774842414786,0.8636363636363636,20,0.9090909090909091
